date,coffee,china_gdp_yoy_forecast,coffee_inventory,coffee_nearby,coffee_total_consumption_usda,colombia_coffee_exports,crude_nearby,non_commercial_net_position,sugar_nearby,vix_index
2017-05-19,97.142,,1449055.0,132.1,,,50.33,,16.38,12.04
2017-05-22,96.984,,1447885.0,130.6,,,50.73,,16.51,10.93
2017-05-23,97.351,,1455350.0,130.25,,,51.47,-7825.0,15.87,10.72
2017-05-24,97.238,,1458091.0,128.55,,,51.36,,15.67,10.02
2017-05-25,97.248,,1462252.0,129.3,,,48.9,,15.66,9.99
2017-05-26,97.442,,1469775.0,131.2,,,49.8,,15.05,9.81
2017-05-29,97.442,,,,,,,,,
2017-05-30,97.28,,1472176.0,132.1,,,49.66,-10581.0,15.02,10.38
2017-05-31,96.922,,1474778.0,129.35,,840000.0,48.32,,14.87,10.41
2017-06-01,97.198,,1476717.0,127.7,,,48.36,,14.23,9.89
2017-06-02,96.715,,1485138.0,125.55,,,47.66,,13.74,9.75
2017-06-05,96.799,,1489377.0,128.45,,,47.4,,13.89,10.07
2017-06-06,96.636,,1495288.0,125.55,,,48.19,-18603.0,13.98,10.45
2017-06-07,96.748,,1497915.0,125.75,,,45.72,,14.14,10.39
2017-06-08,96.918,,1505491.0,126.35,,,45.64,,14.34,10.16
2017-06-09,97.274,,1509830.0,126.55,,,45.83,,14.27,10.7
2017-06-12,97.138,,1511228.0,127.6,,,46.08,,14.02,11.46
2017-06-13,96.975,,1517323.0,126.4,,,46.46,-22149.0,13.79,10.42
2017-06-14,96.939,,1512623.0,125.55,,,44.73,,13.62,10.64
2017-06-15,97.433,,1514329.0,125.8,,,44.46,,13.47,10.9
2017-06-16,97.164,,1517088.0,123.55,,,44.74,,13.44,10.38
2017-06-19,97.548,,1512294.0,124.2,,,44.2,,13.46,10.37
2017-06-20,97.76,,1514522.0,121.95,,,43.23,-27183.0,13.61,10.86
2017-06-21,97.559,,1515258.0,119.35,,,42.53,,13.06,10.75
2017-06-22,97.593,,1513013.0,113.45,,,42.74,,12.84,10.48
2017-06-23,97.264,,1509903.0,119.95,,,43.01,,12.97,10.02
2017-06-26,97.426,,1509158.0,121.95,,,43.38,,12.61,9.9
2017-06-27,96.394,,1510403.0,122.75,,,44.24,-33927.0,12.65,11.06
2017-06-28,96.01,,1506047.0,122.75,,,44.74,,12.55,10.03
2017-06-29,95.628,,1508677.0,124.75,,,44.93,,13.3,11.44
2017-06-30,95.628,,1515282.0,124.05,,964000.0,46.04,,13.68,11.18
2017-07-03,96.218,,1513782.0,125.85,,,47.07,,13.92,11.22
2017-07-04,96.218,,,,,,,-31148.0,,
2017-07-05,96.29,,1517763.0,127.65,,,45.13,,13.72,11.07
2017-07-06,95.802,,1523758.0,126.75,,,45.52,,13.92,12.54
2017-07-07,96.008,,1530706.0,126.55,,,44.23,,14.15,11.19
2017-07-10,96.022,,1535456.0,126.25,,,44.4,,13.56,11.11
2017-07-11,95.669,,1540499.0,124.45,,,45.04,-32138.0,13.44,10.89
2017-07-12,95.761,,1542380.0,126.0,,,45.49,,13.49,10.3
2017-07-13,95.728,,1543183.0,129.35,,,46.08,,14.14,9.9
2017-07-14,95.153,,1549041.0,131.7,,,46.54,,14.3,9.51
2017-07-17,95.128,,1546139.0,131.55,,,46.02,,14.09,9.82
2017-07-18,94.604,,1542475.0,131.9,,,46.4,-21687.0,14.1,9.89
2017-07-19,94.779,,1542475.0,131.2,,,47.12,,14.5,9.79
2017-07-20,94.306,,1542025.0,135.0,,,46.79,,14.41,9.58
2017-07-21,93.858,,1541750.0,136.55,,,45.77,,14.4,9.36
2017-07-24,93.977,,1539911.0,132.55,,,46.34,,14.4,9.43
2017-07-25,94.054,,1542629.0,130.6,,,47.89,-15602.0,13.9,9.43
2017-07-26,93.672,,1543644.0,134.8,,,48.75,,14.23,9.6
2017-07-27,93.864,,1546701.0,135.95,,,49.04,,14.43,10.11
2017-07-28,93.259,,1544497.0,137.85,,,49.71,,14.37,10.29
2017-07-31,92.863,,1548439.0,139.25,,1001000.0,50.17,,14.91,10.26
2017-08-01,93.043,,1553907.0,137.85,,,49.16,-5774.0,14.88,10.09
2017-08-02,92.836,,1556892.0,140.35,,,49.59,,14.79,10.28
2017-08-03,92.839,,1558543.0,140.2,,,49.03,,14.31,10.44
2017-08-04,93.542,,1563803.0,140.15,,,49.58,,14.14,10.03
2017-08-07,93.432,,1563528.0,142.05,,,49.39,,13.87,9.93
2017-08-08,93.647,,1564945.0,142.75,,,49.17,4360.0,13.78,10.96
2017-08-09,93.548,,1571119.0,142.65,,,49.56,,13.64,11.11
2017-08-10,93.401,,1574969.0,138.5,,,48.59,,13.24,16.04
2017-08-11,93.069,,1585419.0,140.3,,,48.82,,13.2,15.51
2017-08-14,93.411,,1584445.0,136.95,,,47.59,,13.5,12.33
2017-08-15,93.853,,1593037.0,132.0,,,47.55,4697.0,13.13,12.04
2017-08-16,93.541,,1599942.0,130.95,,,46.78,,12.94,11.74
2017-08-17,93.622,,1614066.0,128.45,,,47.09,,13.29,15.55
2017-08-18,93.434,,1623723.0,128.05,,,48.51,,13.41,14.26
2017-08-21,93.095,,1634124.0,126.4,,,47.37,,13.52,13.19
2017-08-22,93.545,,1639977.0,125.85,,,47.64,-10570.0,13.51,11.35
2017-08-23,93.147,,1652122.0,126.25,,,48.41,,13.67,12.25
2017-08-24,93.277,,1657754.0,126.7,,,47.43,,14.02,12.23
2017-08-25,92.74,,1658541.0,130.2,,,47.87,,14.03,11.28
2017-08-28,92.207,,1665759.0,129.9,,,46.57,,14.31,11.32
2017-08-29,92.249,,1676058.0,127.3,,,46.44,-18147.0,13.82,11.7
2017-08-30,92.884,,1692770.0,126.95,,,45.96,,13.91,11.22
2017-08-31,92.668,,1707898.0,128.15,,1204000.0,47.23,,14.4,10.59
2017-09-01,92.814,,1715082.0,127.75,,,47.29,,13.75,10.13
2017-09-04,92.635,,,,,,,,,
2017-09-05,92.252,,1724203.0,126.5,,,48.66,-23631.0,14.03,12.23
2017-09-06,92.29,,1732461.0,126.6,,,49.16,,14.29,11.63
2017-09-07,91.663,,1748725.0,127.9,,,49.09,,14.03,11.55
2017-09-08,91.352,,1751750.0,129.4,,,47.48,,14.09,12.12
2017-09-11,91.875,,1755698.0,130.6,,,48.07,,14.29,10.73
2017-09-12,91.882,,1774519.0,133.8,,,48.23,-23381.0,14.02,10.58
2017-09-13,92.52,,1777581.0,136.6,,,49.3,,14.33,10.5
2017-09-14,92.124,,1783147.0,135.85,,,49.89,,14.27,10.44
2017-09-15,91.872,,1788862.0,140.0,,,49.89,,14.55,10.17
2017-09-18,92.047,,1793207.0,138.95,,,49.91,,14.31,10.15
2017-09-19,91.793,,1808421.0,133.95,,,49.48,-10059.0,13.76,10.18
2017-09-20,92.508,,1810345.0,136.55,,,50.41,,14.07,9.78
2017-09-21,92.259,,1810295.0,135.0,,,50.55,,14.05,9.67
2017-09-22,92.171,,1812803.0,134.45,,,50.66,,13.98,9.59
2017-09-25,92.648,,1805850.0,131.55,,,52.22,,13.74,10.21
2017-09-26,92.966,,1810015.0,132.25,,,51.88,-8451.0,13.21,10.17
2017-09-27,93.361,,1805417.0,129.35,,,52.14,,13.08,9.87
2017-09-28,93.085,,1806221.0,128.5,,,51.56,,13.23,9.55
2017-09-29,93.076,,1805686.0,128.05,,,51.67,,13.54,9.51
2017-09-30,,,,,,1113000.0,,,,
2017-10-02,93.559,,1809401.0,127.2,,,50.58,,14.31,9.45
2017-10-03,93.569,,1820201.0,125.45,,,50.42,-22031.0,14.04,9.51
2017-10-04,93.458,,1829338.0,125.15,,,49.98,,14.25,9.63
2017-10-05,93.961,,1841546.0,127.2,,,50.79,,14.39,9.19
2017-10-06,93.8,,1841876.0,130.0,,,49.29,,13.98,9.65
2017-10-09,93.675,,1846581.0,130.95,,,49.58,,14.0,10.33
2017-10-10,93.29,,1842615.0,131.0,,,50.92,-24713.0,14.17,10.08
2017-10-11,93.015,,1845505.0,126.8,,,51.3,,14.3,9.85
2017-10-12,93.057,,1849223.0,126.35,,,50.6,,14.28,9.91
2017-10-13,93.091,,1850909.0,126.45,,,51.45,,14.41,9.61
2017-10-16,93.312,,1856465.0,123.75,,,51.87,,14.18,9.91
2017-10-17,93.486,,1858390.0,124.15,,,51.88,-33063.0,14.03,10.31
2017-10-18,93.363,,1863756.0,124.3,,,52.04,,14.08,10.07
2017-10-19,93.266,,1866685.0,126.85,,,51.29,,14.13,10.05
2017-10-20,93.701,,1874664.0,125.25,,,51.47,,14.0,9.97
2017-10-23,93.936,,1890617.0,124.35,,,51.9,,13.88,11.07
2017-10-24,93.772,,1893444.0,123.2,,,52.47,-37605.0,14.28,11.16
2017-10-25,93.711,,1898329.0,124.1,,,52.18,,14.18,11.23
2017-10-26,94.612,,1902939.0,124.55,,,52.64,,14.11,11.3
2017-10-27,94.916,,1907428.0,126.6,,,53.9,,14.63,9.8
2017-10-30,94.56,,1911424.0,125.9,,,54.15,,14.73,10.5
2017-10-31,94.552,,1911740.0,125.1,,1124000.0,54.38,-37212.0,14.74,10.18
2017-11-01,94.815,,1910877.0,122.95,,,54.3,,14.61,10.2
2017-11-02,94.685,,1915490.0,126.4,,,54.54,,14.23,9.93
2017-11-03,94.941,,1926350.0,123.95,,,55.64,,14.38,9.14
2017-11-06,94.757,,1924959.0,125.55,,,57.35,,14.56,9.4
2017-11-07,94.913,,1905256.0,124.7,,,57.2,-40610.0,14.72,9.89
2017-11-08,94.866,,1910404.0,125.75,,,56.81,,14.84,9.78
2017-11-09,94.444,,1911679.0,126.4,,,57.17,,14.88,10.5
2017-11-10,94.391,,1911954.0,127.55,,,56.74,,14.96,11.29
2017-11-13,94.49,,1910812.0,127.6,,,56.76,,15.13,11.5
2017-11-14,93.827,,1910342.0,127.05,,,55.7,-37227.0,15.1,11.59
2017-11-15,93.813,,1908812.0,126.75,,,55.33,,15.09,13.13
2017-11-16,93.932,,1910258.0,126.7,,,55.14,,15.26,11.76
2017-11-17,93.662,,1910258.0,123.8,,,56.55,,15.37,11.43
2017-11-20,94.08,,1913042.0,122.9,,,56.09,,14.98,10.65
2017-11-21,93.952,,1921873.0,123.85,,,56.83,-39673.0,14.88,9.73
2017-11-22,93.22,,1921642.0,124.55,,,58.02,,15.28,9.88
2017-11-23,93.22,,,,,,,,,
2017-11-24,92.782,,1922642.0,124.8,,,58.95,,15.45,9.67
2017-11-27,92.904,,1923476.0,125.55,,,58.11,,15.39,9.87
2017-11-28,93.27,,1922141.0,127.45,,,57.99,-32834.0,15.04,10.03
2017-11-29,93.164,,1921346.0,129.6,,,57.3,,15.07,10.7
2017-11-30,93.047,,1921079.0,126.3,,1162000.0,57.4,,15.08,11.28
2017-12-01,92.885,,1927016.0,127.55,,,58.36,,14.98,11.43
2017-12-04,93.188,,1927349.0,126.75,,,57.47,,15.06,11.68
2017-12-05,93.379,,1929973.0,125.95,,,57.62,-28348.0,14.9,11.33
2017-12-06,93.61,,1932418.0,124.85,,,55.96,,14.45,11.02
2017-12-07,93.795,,1937643.0,120.85,,,56.69,,14.31,10.16
2017-12-08,93.901,,1937643.0,120.6,,,57.36,,14.05,9.58
2017-12-11,93.866,,1938446.0,119.0,,,57.99,,13.95,9.34
2017-12-12,94.101,,1943717.0,117.05,,,57.14,-46375.0,13.77,9.92
2017-12-13,93.429,,1948467.0,118.95,,,56.6,,13.85,10.18
2017-12-14,93.489,,1949043.0,119.15,,,57.04,,13.77,10.49
2017-12-15,93.932,,1951803.0,116.95,,,57.3,,13.66,9.42
2017-12-18,93.695,,1951553.0,118.55,,,57.16,,13.76,9.53
2017-12-19,93.441,,1956181.0,121.75,,,57.46,-49230.0,14.41,10.03
2017-12-20,93.313,,1959251.0,123.15,,,58.09,,14.57,9.72
2017-12-21,93.278,,1962776.0,122.25,,,58.36,,14.77,9.62
2017-12-22,93.347,,1965815.0,120.4,,,58.47,,14.6,9.9
2017-12-25,93.267,,,,,,,,,
2017-12-26,93.257,,1965815.0,122.2,,,59.97,-49795.0,14.7,10.25
2017-12-27,93.025,,1967984.0,124.5,,,59.64,,14.93,10.47
2017-12-28,92.602,,1972330.0,124.8,,,59.84,,15.0,10.18
2017-12-29,92.124,,1973669.0,126.2,,,60.42,,15.16,11.04
2017-12-31,,,,,154294.0,1223000.0,,,,
2018-01-01,92.24,,,,,,,,,
2018-01-02,91.872,,1984499.0,130.2,,,60.37,-39663.0,15.33,9.77
2018-01-03,92.162,,1979380.0,128.6,,,61.63,,15.31,9.15
2018-01-04,91.853,,1982905.0,129.55,,,62.01,,15.25,9.22
2018-01-05,91.949,,1987795.0,128.45,,,61.44,,15.08,9.22
2018-01-08,92.358,,1992070.0,125.15,,,61.73,,14.78,9.52
2018-01-09,92.528,,1997094.0,125.15,,,62.96,-32824.0,14.73,10.08
2018-01-10,92.332,,1998544.0,123.95,,,63.57,,14.65,9.82
2018-01-11,91.852,,2005570.0,122.8,,,63.8,,14.18,9.88
2018-01-12,90.974,,2005320.0,122.25,,,64.3,,14.18,10.16
2018-01-15,90.974,,2005012.0,,,,,,,
2018-01-16,90.393,,2006697.0,120.45,,,63.73,-43365.0,13.59,11.66
2018-01-17,90.541,,2006845.0,123.1,,,63.97,,13.42,11.91
2018-01-18,90.498,,2012166.0,121.1,,,63.95,,13.08,12.22
2018-01-19,90.572,6.2,2017306.0,121.25,,,63.37,,13.25,11.27
2018-01-22,90.401,6.2,2014911.0,122.55,,,63.49,,13.17,11.03
2018-01-23,90.124,6.2,2003899.0,120.95,,,64.47,-47360.0,13.19,11.1
2018-01-24,89.206,6.2,1988608.0,122.5,,,65.61,,13.16,11.47
2018-01-25,89.391,6.2,1981606.0,123.65,,,65.51,,13.24,11.58
2018-01-26,89.067,6.2,1979375.0,125.15,,,66.14,,13.36,11.08
2018-01-29,89.308,6.2,1967165.0,124.95,,,65.56,,13.67,13.84
2018-01-30,89.16,6.2,1965325.0,122.3,,,64.5,-42539.0,13.72,14.79
2018-01-31,89.133,6.2,1970042.0,121.85,,1054000.0,64.73,,13.23,13.54
2018-02-01,88.671,6.2,1964470.0,121.4,,,65.8,,13.37,13.47
2018-02-02,89.195,6.2,1953220.0,120.4,,,65.45,,13.63,17.31
2018-02-05,89.554,6.2,1943409.0,119.8,,,64.15,,13.9,37.32
2018-02-06,89.585,6.2,1935716.0,122.85,,,63.39,-45589.0,13.84,29.98
2018-02-07,90.255,6.2,1923881.0,123.3,,,61.79,,14.0,27.73
2018-02-08,90.229,6.2,1919136.0,122.85,,,61.15,,13.58,33.46
2018-02-09,90.442,6.2,1917962.0,121.85,,,59.2,,13.67,29.06
2018-02-12,90.208,6.2,1917677.0,121.4,,,59.29,,13.73,25.61
2018-02-13,89.703,6.2,1913312.0,122.75,,,59.19,-36650.0,13.48,24.97
2018-02-14,89.121,6.2,1903121.0,122.8,,,60.6,,13.4,19.26
2018-02-15,88.593,6.2,1902602.0,121.75,,,61.34,,13.62,19.13
2018-02-16,89.1,6.2,1896354.0,117.95,,,61.68,,13.38,19.46
2018-02-19,89.1,6.2,1905281.0,,,,,,,
2018-02-20,89.716,6.2,1901180.0,118.2,,,61.9,-47840.0,13.36,20.6
2018-02-21,90.0,6.2,1898336.0,116.95,,,61.68,,13.38,20.02
2018-02-22,89.736,6.2,1892361.0,119.6,,,62.77,,13.71,18.72
2018-02-23,89.883,6.2,1890548.0,119.45,,,63.55,,13.68,16.49
2018-02-26,89.853,,1892259.0,120.5,,,63.91,,13.66,15.8
2018-02-27,90.355,,1896639.0,119.95,,,63.01,-43035.0,13.01,18.59
2018-02-28,90.613,6.05,1895739.0,121.05,,1098000.0,61.64,,13.48,19.85
2018-03-01,90.324,6.05,1895304.0,122.45,,,60.99,,13.71,22.47
2018-03-02,89.935,6.05,1894183.0,120.35,,,61.25,,13.42,19.59
2018-03-05,90.08,6.05,1892773.0,119.2,,,62.57,,13.56,18.73
2018-03-06,89.618,6.05,1901888.0,119.95,,,62.6,-40227.0,13.45,18.36
2018-03-07,89.637,6.05,1904388.0,119.3,,,61.15,,12.79,17.76
2018-03-08,90.179,6.05,1903383.0,119.0,,,60.12,,12.89,16.54
2018-03-09,90.093,6.05,1908938.0,118.85,,,62.04,,12.84,14.64
2018-03-12,89.895,6.05,1912687.0,118.15,,,61.36,,12.93,15.78
2018-03-13,89.664,6.05,1918887.0,120.45,,,60.71,-42401.0,12.62,16.35
2018-03-14,89.704,6.05,1924306.0,119.95,,,60.96,,12.76,17.23
2018-03-15,90.139,6.05,1927447.0,117.65,,,61.19,,12.74,16.59
2018-03-16,90.233,6.05,1927447.0,116.95,,,62.34,,12.65,15.8
2018-03-19,89.765,6.05,1929452.0,118.35,,,62.06,,12.89,19.02
2018-03-20,90.371,6.05,1933937.0,118.95,,,63.4,-47308.0,12.56,18.2
2018-03-21,89.783,6.05,1933162.0,118.85,,,65.17,,12.67,17.86
2018-03-22,89.857,6.0,1933162.0,119.0,,,64.3,,12.77,23.34
2018-03-23,89.436,6.0,1936267.0,117.2,,,65.88,,12.57,24.87
2018-03-26,89.027,6.0,1940567.0,118.15,,,65.55,,12.42,21.03
2018-03-27,89.372,6.0,1943236.0,118.95,,,65.25,-45980.0,12.54,22.5
2018-03-28,90.058,6.0,1947935.0,117.75,,,64.38,,12.21,22.87
2018-03-29,90.151,6.0,1947767.0,118.15,,,64.94,,12.35,19.97
2018-03-30,89.974,6.05,1947742.0,,,,,,,
2018-03-31,,,,,,1036000.0,,,,
2018-04-02,90.052,6.05,1947184.0,116.4,,,63.01,,12.52,23.62
2018-04-03,90.2,6.05,1944009.0,116.6,,,63.51,-52586.0,12.47,21.1
2018-04-04,90.142,6.05,1945462.0,116.9,,,63.37,,12.27,20.06
2018-04-05,90.46,6.05,1948766.0,117.55,,,63.54,,12.35,18.94
2018-04-06,90.108,6.05,1949641.0,117.45,,,62.06,,12.34,21.49
2018-04-09,89.838,6.05,1950758.0,118.65,,,63.42,,12.36,21.77
2018-04-10,89.587,6.05,1954505.0,117.6,,,65.51,-48418.0,12.13,20.47
2018-04-11,89.568,6.05,1953970.0,118.15,,,66.82,,12.06,20.24
2018-04-12,89.751,6.05,1956756.0,117.9,,,67.07,,12.05,18.49
2018-04-13,89.8,6.05,1956131.0,117.3,,,67.39,,12.08,17.41
2018-04-16,89.425,6.05,1954482.0,114.25,,,66.22,,11.98,16.56
2018-04-17,89.516,6.05,1959624.0,113.55,,,66.52,-61659.0,11.65,15.25
2018-04-18,89.623,6.05,1965214.0,114.9,,,68.47,,11.74,15.6
2018-04-19,89.94,6.05,1972192.0,114.25,,,68.29,,11.75,15.96
2018-04-20,90.316,6.05,1979472.0,115.75,,,68.38,,11.64,16.88
2018-04-23,90.946,6.05,1990502.0,117.0,,,68.64,,11.21,16.34
2018-04-24,90.766,6.1,1982340.0,118.5,,,67.7,-50188.0,11.14,18.02
2018-04-25,91.172,6.1,1987914.0,116.85,,,68.05,,10.86,17.84
2018-04-26,91.561,6.1,1991190.0,117.6,,,68.19,,10.97,16.24
2018-04-27,91.542,6.1,1991543.0,120.35,,,68.1,,11.22,15.41
2018-04-30,91.841,6.22,1991018.0,120.65,,925000.0,68.57,,11.52,15.93
2018-05-01,92.449,6.22,1992112.0,122.6,,,67.25,-36700.0,11.69,15.49
2018-05-02,92.512,6.22,1995817.0,121.6,,,67.93,,11.75,15.97
2018-05-03,92.414,6.22,1998337.0,122.2,,,68.43,,11.69,15.9
2018-05-04,92.566,6.22,1986339.0,120.45,,,69.72,,11.51,14.77
2018-05-07,92.749,6.22,1990464.0,118.2,,,70.73,,11.32,14.75
2018-05-08,93.12,6.22,1992686.0,116.55,,,69.06,-32795.0,11.56,14.71
2018-05-09,93.04,6.22,1994540.0,115.5,,,71.14,,11.29,13.42
2018-05-10,92.65,6.22,1994265.0,116.3,,,71.36,,11.27,13.23
2018-05-11,92.537,6.22,1999165.0,115.25,,,70.7,,11.22,12.65
2018-05-14,92.587,6.22,1998890.0,113.65,,,70.96,,11.26,12.93
2018-05-15,93.219,6.22,1995518.0,112.9,,,71.31,-40919.0,11.52,14.63
2018-05-16,93.392,6.22,1990893.0,113.25,,,71.49,,11.61,13.42
2018-05-17,93.469,6.22,2010410.0,113.85,,,71.49,,11.56,13.43
2018-05-18,93.637,6.1,2015278.0,113.95,,,71.28,,11.66,13.42
2018-05-21,93.677,6.1,2015278.0,120.2,,,72.24,,12.1,13.08
2018-05-22,93.609,6.1,2015278.0,120.85,,,72.13,-37808.0,12.15,13.22
2018-05-23,94.003,6.1,2010961.0,119.35,,,71.84,,12.35,12.58
2018-05-24,93.775,6.1,2010686.0,120.55,,,70.71,,12.38,12.53
2018-05-25,94.253,6.1,2013571.0,120.4,,,67.88,,12.46,13.22
2018-05-28,94.418,6.1,,,,,,,,
2018-05-29,94.82,6.1,2012539.0,120.25,,,66.73,-36596.0,12.46,17.02
2018-05-30,94.069,6.1,2015718.0,120.3,,,68.21,,12.6,14.94
2018-05-31,93.979,6.2,2019146.0,123.7,,954000.0,67.04,,12.79,15.43
2018-06-01,94.156,6.2,2018951.0,122.75,,,65.81,,12.52,13.46
2018-06-04,94.038,6.2,2023681.0,121.5,,,64.75,,11.9,12.74
2018-06-05,93.876,6.2,2023681.0,119.45,,,65.52,-29757.0,12.02,12.4
2018-06-06,93.614,6.2,2029648.0,118.25,,,64.73,,12.2,11.64
2018-06-07,93.435,6.2,2033933.0,115.7,,,65.95,,11.73,12.13
2018-06-08,93.535,6.2,2033093.0,117.25,,,65.74,,12.25,12.18
2018-06-11,93.608,6.2,2038150.0,117.1,,,66.1,,12.35,12.35
2018-06-12,93.818,6.2,2043603.0,117.35,,,66.36,-41640.0,12.35,12.34
2018-06-13,93.544,6.2,2046579.0,116.35,,,66.64,,12.51,12.94
2018-06-14,94.879,6.2,2045074.0,115.7,,,66.89,,12.23,12.12
2018-06-15,94.788,6.2,2047779.0,115.2,,,65.06,,12.02,11.98
2018-06-18,94.756,6.2,2052270.0,114.45,,,65.85,,11.99,12.31
2018-06-19,95.013,6.2,2058261.0,114.1,,,65.07,-54899.0,11.84,13.35
2018-06-20,95.124,6.2,2054114.0,113.65,,,66.22,,11.89,12.79
2018-06-21,94.862,6.2,2054432.0,112.6,,,65.54,,11.87,14.64
2018-06-22,94.52,6.1,2054432.0,113.85,,,68.58,,12.05,13.77
2018-06-25,94.289,6.2,2054255.0,114.15,,,68.08,,12.0,17.33
2018-06-26,94.676,6.2,2057400.0,114.8,,,70.53,-56152.0,12.12,15.92
2018-06-27,95.29,6.2,2060402.0,114.3,,,72.76,,11.72,17.91
2018-06-28,95.312,6.2,2054290.0,112.15,,,73.45,,11.88,16.85
2018-06-29,94.47,6.2,2057036.0,111.5,,,74.15,,11.86,16.09
2018-06-30,,,,,,918000.0,,,,
2018-07-02,94.871,6.2,2061136.0,107.8,,,73.94,,11.56,15.6
2018-07-03,94.591,6.2,2064501.0,108.35,,,74.14,-70501.0,11.39,16.14
2018-07-04,94.531,6.2,,,,,,,,
2018-07-05,94.395,6.2,2062981.0,106.3,,,72.94,,11.48,14.97
2018-07-06,93.963,6.2,2044624.0,111.25,,,73.8,,11.51,13.37
2018-07-09,94.077,6.2,2045807.0,112.2,,,73.85,,11.4,12.69
2018-07-10,94.158,6.2,2045307.0,111.95,,,74.11,-71592.0,11.41,12.64
2018-07-11,94.719,6.2,2049857.0,109.2,,,70.38,,11.29,13.63
2018-07-12,94.827,6.2,2050987.0,108.7,,,70.33,,11.08,12.58
2018-07-13,94.677,6.2,2046882.0,107.05,,,71.01,,10.96,12.18
2018-07-16,94.511,6.2,2047453.0,107.45,,,68.06,,11.14,12.83
2018-07-17,94.985,6.2,2050801.0,105.7,,,68.08,-79933.0,11.13,12.06
2018-07-18,95.085,6.2,2055685.0,104.6,,,68.76,,11.08,12.1
2018-07-19,95.164,6.2,2056209.0,105.25,,,69.46,,10.97,12.87
2018-07-20,94.476,6.2,2058044.0,110.65,,,70.46,,11.12,12.86
2018-07-23,94.632,6.2,2059164.0,111.65,,,67.89,,11.08,12.62
2018-07-24,94.613,6.2,2058327.0,110.95,,,68.52,-81648.0,11.19,12.41
2018-07-25,94.233,6.1,2059389.0,111.0,,,69.3,,11.19,12.29
2018-07-26,94.785,6.1,2053489.0,109.55,,,69.61,,11.03,12.14
2018-07-27,94.669,6.1,2051232.0,110.45,,,68.69,,10.88,13.03
2018-07-30,94.348,6.1,2055836.0,111.4,,,70.13,,10.82,14.26
2018-07-31,94.554,6.1,2057796.0,109.9,,1076000.0,68.76,-81399.0,10.55,12.83
2018-08-01,94.661,6.1,2057691.0,108.05,,,67.66,,10.48,13.15
2018-08-02,95.17,6.1,2060396.0,106.7,,,68.96,,10.59,12.19
2018-08-03,95.161,6.1,2057136.0,107.75,,,68.49,,10.85,11.64
2018-08-06,95.358,6.1,2058961.0,108.75,,,69.01,,10.98,11.27
2018-08-07,95.186,6.1,2062081.0,109.05,,,69.17,-88251.0,10.88,10.93
2018-08-08,95.092,6.1,2071961.0,107.85,,,66.94,,10.81,10.85
2018-08-09,95.504,6.1,2074441.0,107.65,,,66.81,,10.84,11.27
2018-08-10,96.357,6.1,2079541.0,107.0,,,67.63,,10.54,13.16
2018-08-13,96.391,6.1,2085756.0,106.25,,,67.2,,10.3,14.78
2018-08-14,96.731,6.1,2093146.0,105.05,,,67.04,-91975.0,10.34,13.31
2018-08-15,96.696,6.1,2103855.0,102.4,,,65.01,,10.23,14.64
2018-08-16,96.645,6.1,2115055.0,101.7,,,65.46,,10.3,13.45
2018-08-17,96.101,6.1,2128150.0,101.2,,,65.91,,10.18,12.64
2018-08-20,95.9,6.1,2137795.0,97.25,,,66.43,,10.09,12.49
2018-08-21,95.256,6.1,2142210.0,97.95,,,67.35,-99208.0,10.17,12.86
2018-08-22,95.146,6.1,2152195.0,96.4,,,67.86,,10.18,12.25
2018-08-23,95.666,6.1,2162825.0,97.2,,,67.83,,10.12,12.41
2018-08-24,95.146,6.1,2167785.0,100.55,,,68.72,,10.23,11.99
2018-08-27,94.779,6.1,2195449.0,101.85,,,68.87,,10.51,12.16
2018-08-28,94.72,6.1,2197799.0,99.25,,,68.53,-95203.0,10.31,12.5
2018-08-29,94.6,6.1,2205398.0,98.65,,,69.51,,10.37,12.25
2018-08-30,94.723,6.1,2203744.0,98.95,,,70.25,,10.57,13.53
2018-08-31,95.14,6.1,2212789.0,98.1,,1032000.0,69.8,,10.6,12.86
2018-09-03,95.14,6.1,,,,,,,,
2018-09-04,95.439,6.1,2223426.0,97.75,,,69.87,-99303.0,10.64,13.16
2018-09-05,95.184,6.1,2236876.0,100.1,,,68.72,,10.89,13.91
2018-09-06,95.021,6.1,2241960.0,97.95,,,67.77,,10.8,14.65
2018-09-07,95.365,6.1,2250153.0,98.8,,,67.75,,11.01,14.88
2018-09-10,95.15,6.1,2263789.0,97.5,,,67.54,,11.2,14.16
2018-09-11,95.249,6.1,2275034.0,96.2,,,69.25,-99293.0,11.18,13.22
2018-09-12,94.799,6.1,2287316.0,97.85,,,70.37,,11.67,13.14
2018-09-13,94.518,6.1,2298706.0,96.4,,,68.59,,11.68,12.37
2018-09-14,94.927,6.1,2307850.0,95.45,,,68.99,,11.16,12.07
2018-09-17,94.496,6.1,2319821.0,93.45,,,68.91,,10.63,13.68
2018-09-18,94.64,6.1,2328404.0,92.0,,,69.85,-106651.0,10.52,12.79
2018-09-19,94.537,6.1,2341231.0,96.7,,,71.12,,10.76,11.75
2018-09-20,93.912,6.1,2352145.0,99.75,,,70.8,,10.8,11.8
2018-09-21,94.22,6.1,2363383.0,99.9,,,70.78,,10.84,11.68
2018-09-24,94.185,6.0,2370289.0,98.5,,,72.08,,10.38,12.2
2018-09-25,94.133,6.0,2366771.0,97.1,,,72.28,-101734.0,10.36,12.42
