china_gdp_yoy_forecast,coffee_inventory,coffee_nearby,coffee_total_consumption_usda,colombia_coffee_exports,crude_nearby,non_commercial_net_position,sugar_nearby,vix_index, value,CHN_NGDP_RPCH,CHN_PCPI,CHN_PPPEX,COL_NGDP_RPCH,COL_PCPI,COL_PPPEX,COL_TMG_RPCH,COL_TXG_RPCH,USA_NGDP_RPCH,USA_PCPI,USA_PPPEX,USA_TMG_RPCH,USA_TXG_RPCH
,2641725.0,137.15,142139.0,967898.0,99.94,21985.0,15.46,14.51,80.638,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2634070.0,141.05,142139.0,967898.0,100.37,21985.0,15.81,14.3,80.679,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2629025.0,139.7,142139.0,967898.0,100.35,21985.0,15.66,14.14,80.323,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2632640.0,139.9,142139.0,967898.0,100.3,21985.0,15.63,13.57,80.136,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2631240.0,139.9,142139.0,967898.0,100.3,21985.0,15.63,13.57,80.136,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2631113.0,152.65,142139.0,967898.0,102.43,30937.0,16.16,13.87,80.008,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2632118.0,171.75,142139.0,967898.0,103.31,30937.0,16.46,15.5,80.144,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2631295.0,168.8,142139.0,967898.0,102.92,30937.0,16.33,14.79,80.286,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2626303.0,168.55,142139.0,967898.0,102.2,30937.0,16.72,14.68,80.237,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2626303.0,175.6,142139.0,967898.0,102.82,30937.0,17.41,14.23,80.199,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2629828.0,175.65,142139.0,967898.0,101.83,34569.0,17.34,13.67,80.137,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2626978.0,177.1,142139.0,967898.0,102.59,34569.0,17.29,14.35,80.429,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2624503.0,178.75,142139.0,967898.0,102.4,34569.0,17.44,14.04,80.285,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2614381.0,179.8,142139.0,989295.0,102.59,34569.0,16.47,14.0,79.691,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2608606.0,192.6,142139.0,989295.0,104.92,34569.0,17.8,16.0,80.077,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2600243.0,185.15,142139.0,989295.0,103.33,34650.0,17.74,14.1,80.168,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2598943.0,200.65,142139.0,989295.0,101.45,34650.0,18.23,13.89,80.109,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2592558.0,194.8,142139.0,989295.0,101.56,34650.0,18.32,14.21,79.663,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2590248.0,196.05,142139.0,989295.0,102.58,34650.0,18.01,14.11,79.719,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2589648.0,202.5,142139.0,989295.0,101.12,34650.0,18.22,14.2,79.768,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2593768.0,205.05,142139.0,989295.0,100.03,38015.0,18.03,14.8,79.736,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2593448.0,204.8,142139.0,989295.0,97.99,38015.0,17.67,14.47,79.608,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2590993.0,205.05,142139.0,989295.0,98.2,38015.0,17.82,16.22,79.62,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2591357.0,197.85,142139.0,989295.0,98.89,38015.0,17.25,17.82,79.446,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2588229.0,189.9,142139.0,989295.0,98.08,38015.0,17.05,15.64,79.385,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2587369.0,190.95,142139.0,989295.0,99.7,44565.0,17.14,14.52,79.414,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2588263.0,185.1,142139.0,989295.0,100.37,44565.0,17.32,15.12,79.995,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2587188.0,174.15,142139.0,989295.0,99.43,44565.0,17.05,14.52,80.192,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2585532.0,171.15,142139.0,989295.0,99.46,44565.0,16.83,15.0,80.105,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2581481.0,176.4,142139.0,989295.0,99.6,44565.0,16.84,15.09,79.934,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2580331.0,175.3,142139.0,989295.0,99.19,45014.0,16.97,14.02,79.944,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2578942.0,176.0,142139.0,989295.0,100.26,45014.0,17.36,14.93,80.032,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2587358.0,176.35,142139.0,989295.0,101.28,45014.0,17.87,14.62,80.111,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2591914.0,180.6,142139.0,989295.0,101.67,45014.0,17.98,14.41,80.176,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2585974.0,177.9,142139.0,927963.0,101.58,45014.0,17.77,13.88,80.1,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2589430.0,175.25,142139.0,927963.0,99.74,42232.0,17.18,13.1,80.094,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2592899.0,172.7,142139.0,927963.0,99.62,42232.0,16.97,13.09,80.215,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2589269.0,174.6,142139.0,927963.0,100.29,42232.0,17.18,13.37,80.475,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2591227.0,185.0,142139.0,927963.0,101.14,42232.0,17.35,13.96,80.423,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2588512.0,193.35,142139.0,927963.0,100.44,42232.0,16.94,15.57,80.232,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2592487.0,196.5,142139.0,927963.0,102.56,40458.0,17.16,14.89,79.752,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2596174.0,199.85,142139.0,927963.0,103.6,40458.0,17.04,13.82,79.484,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2595924.0,206.1,142139.0,927963.0,103.4,40458.0,17.08,15.89,79.383,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2589335.0,201.2,142139.0,927963.0,103.74,40458.0,16.8,17.03,79.452,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2587140.0,204.85,142139.0,927963.0,104.05,40458.0,16.59,16.11,79.729,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2578027.0,192.15,142139.0,927963.0,103.75,41474.0,16.56,15.61,79.803,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2577544.0,185.95,142139.0,927963.0,103.76,41474.0,16.92,14.18,79.803,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2584020.0,201.2,142139.0,927963.0,104.3,41474.0,16.66,13.36,79.828,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2582220.0,201.2,142139.0,927963.0,104.3,41474.0,16.66,13.36,79.847,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2585150.0,196.7,142139.0,927963.0,104.37,41474.0,16.84,13.25,79.945,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2578885.0,211.8,142139.0,927963.0,102.13,42207.0,16.99,13.19,79.905,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2577285.0,212.35,142139.0,927963.0,101.44,42207.0,17.42,13.27,79.855,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2576185.0,212.45,142139.0,927963.0,101.94,42207.0,17.12,13.32,79.799,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2573785.0,204.75,142139.0,927963.0,100.6,42207.0,17.2,14.06,79.749,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2574245.0,198.8,142139.0,927963.0,100.84,42207.0,16.94,13.97,79.683,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2569998.0,208.9,142139.0,927963.0,101.28,44639.0,17.04,13.71,79.808,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2572323.0,203.05,142139.0,821989.0,99.74,44639.0,17.24,13.41,79.474,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2572233.0,201.45,142139.0,821989.0,99.42,44639.0,17.8,13.25,79.527,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2576123.0,200.6,142139.0,821989.0,99.76,44639.0,17.45,12.91,79.516,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2580938.0,202.4,142139.0,821989.0,99.48,44639.0,17.47,13.29,79.486,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2584333.0,199.55,142139.0,821989.0,99.5,44871.0,17.2,13.8,79.093,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2586563.0,198.4,142139.0,821989.0,100.77,44871.0,17.26,13.4,79.202,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2583797.0,192.95,142139.0,821989.0,100.26,44871.0,17.24,13.43,79.361,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2578072.0,180.8,142139.0,821989.0,99.99,44871.0,17.2,12.92,79.903,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2576202.0,186.1,142139.0,821989.0,100.59,44871.0,17.29,12.23,79.901,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2573716.0,183.65,142139.0,821989.0,101.7,41899.0,17.8,12.13,80.143,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2571643.0,180.75,142139.0,821989.0,102.37,41899.0,18.25,12.17,80.073,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2570304.0,194.15,142139.0,821989.0,101.5,41899.0,18.2,13.17,80.003,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2569204.0,182.5,142139.0,821989.0,102.02,41899.0,17.91,12.44,80.043,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2566309.0,180.15,142139.0,821989.0,102.61,41899.0,17.77,12.42,79.993,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2565813.0,185.7,142139.0,821989.0,102.44,43264.0,17.58,12.96,80.041,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2565312.0,181.4,142139.0,821989.0,104.07,43264.0,17.44,11.91,80.095,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2558983.0,181.35,142139.0,821989.0,103.74,43264.0,17.38,12.03,80.254,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2561298.0,181.9,142139.0,821989.0,104.35,43264.0,17.37,11.36,80.393,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2559138.0,179.35,142139.0,821989.0,104.11,41577.0,17.02,11.51,80.352,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2558114.0,176.15,142139.0,821989.0,102.72,41577.0,17.11,11.68,80.571,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2558744.0,181.95,142139.0,821989.0,103.58,41577.0,17.48,11.57,80.494,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2545704.0,177.5,142139.0,821989.0,102.71,41577.0,17.38,11.4,80.369,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2545704.0,177.5,142139.0,835436.0,102.71,41577.0,17.38,11.4,80.369,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2546349.0,172.35,142139.0,835436.0,102.47,41577.0,17.18,11.58,80.644,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2546349.0,171.15,142139.0,835436.0,102.66,40561.0,17.19,11.87,80.554,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2543078.0,170.2,142139.0,835436.0,102.64,40561.0,17.04,12.08,80.663,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2542528.0,169.15,142139.0,835436.0,102.48,40561.0,16.83,11.68,80.371,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2539645.0,172.1,142139.0,835436.0,102.66,40561.0,16.92,10.73,80.409,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2539645.0,165.35,142139.0,835436.0,104.41,40561.0,16.98,11.15,80.653,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2540407.0,165.65,142139.0,835436.0,104.35,40342.0,16.97,10.99,80.82,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2537569.0,171.6,142139.0,835436.0,104.4,40342.0,16.81,11.6,80.788,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2536819.0,171.95,142139.0,835436.0,106.53,40342.0,16.7,12.56,80.576,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2533984.0,173.7,142139.0,835436.0,106.91,40342.0,17.04,12.18,80.576,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2529672.0,172.95,142139.0,835436.0,106.9,40342.0,17.1,12.65,80.471,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2527107.0,169.05,142139.0,835436.0,106.36,40871.0,17.06,12.06,80.629,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2522182.0,166.75,142139.0,835436.0,105.97,40871.0,17.53,10.61,80.584,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2516899.0,167.0,142139.0,835436.0,106.43,40871.0,17.94,10.62,80.317,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2515978.0,173.25,142139.0,835436.0,107.26,40871.0,17.92,10.85,80.372,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2518683.0,175.1,142139.0,835436.0,106.17,40871.0,17.85,10.98,80.272,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2523393.0,174.15,142139.0,835436.0,106.03,41838.0,17.81,12.13,80.327,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2523118.0,179.95,142139.0,835436.0,106.5,41838.0,17.72,11.59,80.225,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2522326.0,178.8,142139.0,835436.0,105.84,41838.0,17.57,11.63,80.22,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2508201.0,170.45,142139.0,835436.0,105.74,41838.0,16.85,11.26,80.039,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2498142.0,173.0,142139.0,761418.0,105.37,41838.0,16.62,11.57,79.775,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2497972.0,168.3,142139.0,761418.0,105.34,40411.0,17.8,11.15,79.815,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2497652.0,171.05,142139.0,761418.0,104.48,40411.0,17.87,10.82,79.956,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2493307.0,169.4,142139.0,761418.0,104.06,40411.0,17.81,10.32,80.212,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2486211.0,169.0,142139.0,761418.0,103.53,40411.0,17.51,11.33,80.218,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2485411.0,170.2,142139.0,761418.0,103.4,39842.0,17.68,11.98,80.179,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2488597.0,170.2,142139.0,761418.0,102.29,39842.0,17.42,11.65,79.993,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2488322.0,160.25,142139.0,761418.0,102.93,39842.0,17.29,12.59,80.127,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2487318.0,158.95,142139.0,761418.0,100.83,39842.0,17.07,12.08,80.187,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2486943.0,162.3,142139.0,761418.0,100.91,39842.0,17.19,11.82,80.188,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2485698.0,159.4,142139.0,761418.0,99.96,33814.0,17.21,11.96,80.39,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2483990.0,160.35,142139.0,761418.0,101.2,33814.0,17.07,11.0,80.559,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2476389.0,161.7,142139.0,761418.0,103.19,33814.0,16.92,14.54,80.505,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2474879.0,170.7,142139.0,761418.0,103.13,33814.0,16.97,12.06,80.524,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2474599.0,171.65,142139.0,761418.0,104.59,33814.0,17.28,12.81,80.56,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2474074.0,168.3,142139.0,761418.0,104.42,35772.0,17.16,12.24,80.781,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2473324.0,176.6,142139.0,761418.0,103.12,35772.0,16.96,11.52,80.823,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2476714.0,178.3,142139.0,761418.0,102.07,35772.0,17.05,11.84,80.872,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2476175.0,179.15,142139.0,761418.0,102.09,35772.0,17.14,12.69,81.029,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2476817.0,181.1,142139.0,761418.0,101.67,35772.0,16.94,12.56,81.025,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2461852.0,180.7,142139.0,761418.0,100.97,41230.0,16.62,13.28,81.214,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2459940.0,182.5,142139.0,761418.0,100.27,41230.0,16.63,13.33,81.432,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2456708.0,195.05,142139.0,898384.0,98.17,41230.0,16.46,16.95,81.456,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2442987.0,192.35,142139.0,898384.0,97.88,41230.0,16.35,17.03,81.302,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2434841.0,190.5,142139.0,898384.0,98.29,41230.0,16.32,15.12,81.328,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2433841.0,189.4,142139.0,898384.0,97.38,45076.0,16.13,16.87,81.328,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2426239.0,190.85,142139.0,898384.0,96.92,45076.0,16.32,16.37,81.444,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2423764.0,184.0,142139.0,898384.0,97.34,45076.0,16.05,16.66,81.524,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2424739.0,180.85,142139.0,898384.0,97.65,45076.0,16.14,15.77,81.389,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2407513.0,189.15,142139.0,898384.0,98.08,45076.0,16.24,14.23,81.466,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2407263.0,184.6,142139.0,898384.0,97.37,43798.0,16.05,14.13,81.5,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2407943.0,185.25,142139.0,898384.0,97.59,43798.0,16.02,12.9,81.596,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2406921.0,184.1,142139.0,898384.0,95.58,43798.0,15.91,12.42,81.588,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2408021.0,188.75,142139.0,898384.0,97.35,43798.0,15.92,13.15,81.424,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2410363.0,188.9,142139.0,898384.0,96.41,43798.0,15.68,12.32,81.576,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2408681.0,182.2,142139.0,898384.0,94.48,45229.0,15.47,12.21,81.883,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2408746.0,184.1,142139.0,898384.0,96.07,45229.0,15.7,11.78,82.226,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2405996.0,183.75,142139.0,898384.0,93.96,45229.0,15.99,11.76,82.154,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2420252.0,181.6,142139.0,898384.0,93.65,45229.0,15.64,11.47,82.336,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2419349.0,182.75,142139.0,898384.0,93.35,45229.0,15.36,11.7,82.549,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2421566.0,193.1,142139.0,898384.0,93.86,46779.0,15.71,11.63,82.65,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2415972.0,192.4,142139.0,898384.0,93.88,46779.0,15.58,11.78,82.428,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2412061.0,194.65,142139.0,898384.0,94.55,46779.0,15.56,12.05,82.477,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2410486.0,195.75,142139.0,898384.0,95.96,46779.0,15.49,11.98,82.748,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
,2410486.0,195.75,142139.0,880677.0,95.96,46779.0,15.49,11.98,82.748,7.771,96.502,3.664,5.134,79.201,1206.679,3.788,3.337,1.842,232.952,1.0,2.008,2.937
